multiple_assignment,0.7207297954203937,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
nested_func,0.6150068816409892,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
nested_func_escape,0.5834277127997414,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
nqueens,0.8215902348239876,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
ord_builtin,0.6460909978291401,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
positional_args_from_interpreted,0.7212091372750555,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
raytrace,0.43854764067762575,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
read_write_binary,1.1013919937461325,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
read_write_binary_chunks,0.9893175911172875,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
read_write_chars,0.9974131090103457,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
read_write_close,0.9859699003705009,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
read_write_small_files,0.8388880794262232,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
read_write_text,0.991489504492729,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
readline,0.79990058002281,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
richards,0.36694616149135406,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
set_literal_iteration,0.8259106149954337,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
sieve,1.2183926531270437,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
sorted_with_key,0.9016765522290914,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
spectral_norm,0.601588978732437,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
split_and_join,0.7833997655833227,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
str_call,0.4014904169582771,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
str_format,0.8336782782237226,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
str_methods,0.612427267599637,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
str_methods_2,0.8210990345906218,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
str_searching,1.0785921379512327,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
str_slicing,0.7315162565565864,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
str_to_float,0.6222584987578165,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
sum_tree_singledispatch,0.6730035954393031,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
super_method,0.3889733900906208,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
super_method_alt,0.33693252688768877,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
tuple_equality,0.8399171347198365,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
tuple_from_iterable,0.7830684397734101,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
tuple_slicing,0.8404892140277354,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
unpack_namedtuple,0.679122781984131,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
